ID,Age (25+),Has_Job,Income (>$1000),Avails_Membership
5165,0,0,1,0
5166,1,0,1,1
5167,1,0,1,0
5168,1,0,1,0
5169,1,0,0,0
5170,1,1,0,0
5171,1,0,1,0
5172,1,0,0,1
5173,1,1,1,1
5174,1,1,1,1
5175,1,1,1,1
5176,1,0,0,1
5177,1,0,1,0
5178,1,0,0,1
5179,1,0,0,0
5180,1,1,0,1
5181,1,1,1,1
5182,0,0,0,0
5183,1,0,1,0
5184,0,0,0,0
5185,1,0,0,0
5186,1,1,0,1
5187,0,1,1,1
5188,1,0,1,1
5189,0,1,1,0
5190,0,0,1,1
5191,0,0,0,1
5192,1,1,0,1
5193,1,0,1,0
5194,1,1,1,1
5195,0,0,1,0
5196,0,1,1,0
5197,1,0,0,0
5198,1,1,1,1
5199,1,0,1,0
5200,1,0,0,0
5201,1,1,1,1
5202,0,0,0,0
5203,0,1,1,1
5204,0,1,0,0
5205,1,0,1,0
5206,0,0,1,0
5207,0,0,1,0
5208,0,0,1,0
5209,0,1,1,1
5210,0,0,0,0
5211,1,0,1,1
5212,0,0,0,1
5213,1,1,0,1
5214,1,0,0,0
5215,1,1,0,0
5216,1,0,1,0
5217,1,1,1,1
5218,0,0,1,0
5219,0,0,1,0
5220,1,1,0,0
5221,1,0,0,1
5222,1,0,0,0
5223,0,0,1,0
5224,1,1,1,1
5225,0,0,1,0
5226,1,1,1,1
5227,0,1,0,0
5228,1,1,1,1
5229,0,0,1,0
5230,1,1,0,0
5231,0,1,0,0
5232,0,0,1,0
5233,0,1,1,0
5234,0,1,0,0
5235,0,0,1,0
5236,0,0,0,1
5237,0,1,0,0
5238,1,0,1,0
5239,1,0,0,0
5240,1,0,1,1
5241,1,1,1,1
5242,1,1,1,1
5243,0,0,1,0
5244,0,1,0,0
5245,0,0,1,0
5246,0,0,1,0
5247,0,0,0,0
5248,1,0,1,1
5249,1,0,1,0
5250,1,1,1,1
5251,1,1,1,1
5252,0,1,0,0
5253,0,1,0,0
5254,0,0,1,0
5255,1,0,0,0
5256,0,1,0,0
5257,1,1,0,1
5258,0,0,0,0
5259,0,0,1,0
5260,1,0,0,0
5261,0,1,1,0
5262,0,0,1,0
5263,1,0,0,0
5264,0,1,1,0
5265,1,1,0,1
5266,0,1,1,1
5267,0,0,1,0
5268,0,0,0,0
5269,0,1,1,1
5270,0,0,0,0
5271,0,0,1,0
5272,0,0,1,0
5273,0,1,0,0
5274,1,1,0,0
5275,1,0,0,0
5276,0,0,1,0
5277,0,0,0,0
5278,1,0,0,0
5279,0,1,0,0
5280,0,1,0,1
5281,1,0,1,1
5282,0,0,1,0
5283,0,1,1,1
5284,1,0,1,1
5285,0,1,1,1
5286,0,0,1,0
5287,1,1,0,0
5288,0,0,1,0
5289,1,0,0,0
5290,0,1,0,0
5291,0,1,0,0
5292,1,0,0,0
5293,1,0,1,0
5294,0,1,1,0
5295,1,1,1,1
5296,1,0,0,1
5297,0,0,1,0
5298,0,1,1,1
5299,0,1,1,0
5300,1,1,1,1
5301,1,1,1,1
5302,1,1,1,1
5303,1,0,0,0
5304,0,0,0,1
5305,1,1,1,1
5306,0,0,0,0
5307,1,0,0,0
5308,0,1,1,1
5309,0,0,0,0
5310,0,0,1,0
5311,1,0,0,0
5312,0,1,1,1
5313,0,1,0,0
5314,1,0,0,0
5315,0,0,0,0
5316,1,0,0,1
5317,1,0,1,0
5318,0,0,0,0
5319,0,0,1,0
5320,1,1,1,0
5321,0,0,0,0
5322,1,0,0,0
5323,1,1,1,1
5324,1,0,0,0
5325,0,0,1,0
5326,1,0,0,1
5327,0,0,1,0
5328,0,1,0,0
5329,0,0,0,0
5330,0,1,1,1
5331,1,0,1,1
5332,0,0,1,0
5333,1,1,0,1
5334,1,0,0,0
5335,0,1,0,0
5336,1,1,0,1
5337,1,1,1,1
5338,0,0,1,1
5339,1,0,0,0
5340,1,0,0,0
5341,1,0,0,0
5342,1,1,1,1
5343,0,0,1,0
5344,1,0,0,1
5345,1,1,1,1
5346,1,1,0,1
5347,1,0,0,0
5348,0,1,1,1
5349,1,1,1,1
5350,0,1,1,1
5351,1,1,1,1
5352,0,1,0,0
5353,0,0,1,0
5354,0,0,1,0
5355,0,0,1,0
5356,0,0,1,0
5357,1,0,0,0
5358,1,0,0,0
5359,1,0,1,0
5360,0,1,1,1
5361,1,0,0,0
5362,0,0,0,0
5363,0,0,1,0
5364,1,1,0,0
5365,1,0,0,1
5366,0,0,0,0
5367,0,1,0,0
5368,1,0,1,0
5369,1,0,0,1
5370,1,1,0,1
5371,1,0,1,1
5372,0,1,1,1
5373,1,0,1,0
5374,1,0,0,0
5375,1,0,1,0
5376,0,1,0,0
5377,0,1,1,1
5378,0,1,0,0
5379,0,0,1,0
5380,1,0,1,0
5381,0,1,0,0
5382,1,1,1,1
5383,1,0,1,1
5384,1,0,1,0
5385,1,0,1,0
5386,0,0,1,0
5387,0,1,0,0
5388,0,0,0,0
5389,1,0,1,0
5390,1,0,1,1
5391,1,0,0,0
5392,1,0,0,1
5393,1,0,1,1
5394,0,0,0,0
5395,1,1,1,1
5396,0,1,1,1
5397,1,1,1,1
5398,1,0,1,0
5399,0,1,0,0
5400,0,0,0,0
5401,1,0,0,0
5402,1,0,1,0
5403,1,0,0,0
5404,1,1,1,1
5405,0,0,1,0
5406,1,0,0,0
5407,0,1,1,0
5408,1,1,1,1
5409,0,1,1,0
5410,0,0,0,0
5411,1,1,1,1
5412,0,0,0,0
5413,1,0,1,0
5414,0,1,0,0
5415,1,1,1,1
5416,0,1,0,0
5417,1,0,0,0
5418,1,0,1,0
5419,0,0,1,0
5420,0,0,1,0
5421,0,0,1,0
5422,0,0,0,0
5423,1,1,1,1
5424,0,0,0,0
5425,1,1,1,1
5426,0,1,0,0
5427,1,1,0,1
5428,1,1,0,1
5429,1,1,1,1
5430,1,0,1,1
5431,0,0,0,0
5432,0,0,0,0
5433,1,0,0,0
5434,0,1,0,0
5435,0,1,0,0
5436,1,1,1,1
5437,0,0,0,0
5438,0,0,1,0
5439,0,0,1,0
5440,1,0,1,1
5441,0,1,0,0
5442,1,1,0,1
5443,0,0,0,0
5444,0,0,0,0
5445,0,1,1,1
5446,1,1,1,1
5447,1,1,1,1
5448,0,1,0,0
5449,1,0,0,0
5450,0,1,0,0
5451,1,1,0,0
5452,1,1,0,0
5453,0,1,0,0
5454,0,0,1,0
5455,0,0,1,0
5456,0,0,0,0
5457,1,0,1,1
5458,1,0,1,0
5459,1,0,1,0
5460,0,1,1,1
5461,0,1,0,0
5462,1,1,1,1
5463,0,1,0,0
5464,1,0,0,1
5465,1,1,1,0
5466,1,0,0,1
5467,1,1,1,1
5468,1,1,0,0
5469,0,1,0,0
5470,0,0,1,0
5471,0,1,1,1
5472,1,0,0,1
5473,1,0,1,1
5474,1,1,0,1
5475,1,0,1,0
5476,0,0,0,0
5477,0,1,0,0
5478,1,1,0,1
5479,1,1,0,1
5480,1,1,0,1
5481,0,1,1,0
5482,0,1,0,1
5483,0,0,1,0
5484,1,1,1,1
5485,1,1,0,0
5486,0,0,0,0
5487,1,1,1,1
5488,0,0,0,0
5489,1,1,0,1
5490,0,1,1,1
5491,1,0,1,0
5492,0,1,1,1
5493,0,0,1,1
5494,0,1,1,1
5495,0,1,1,0
5496,0,0,0,0
5497,0,1,1,1
5498,1,1,1,1
5499,1,0,0,0
5500,1,1,0,1
5501,0,0,0,0
5502,0,1,0,0
5503,1,0,0,1
5504,0,1,0,0
5505,0,0,1,0
5506,0,0,0,0
5507,0,1,0,0
5508,0,1,0,0
5509,1,0,0,1
5510,1,1,1,1
5511,1,0,0,1
5512,1,1,0,1
5513,1,1,1,0
5514,0,0,1,0
5515,0,0,1,0
5516,0,1,0,0
5517,0,1,1,1
5518,1,1,1,1
5519,1,1,1,0
5520,1,1,0,1
5521,0,0,0,0
5522,1,1,1,1
5523,0,1,0,0
5524,1,0,0,0
5525,1,0,0,0
5526,0,0,0,0
5527,0,1,0,0
5528,1,0,1,0
5529,1,0,1,0
5530,0,0,1,0
5531,1,0,1,1
5532,1,1,0,1
5533,0,1,1,1
5534,1,1,1,1
5535,0,0,0,0
5536,1,0,0,0
5537,0,0,0,1
5538,1,0,0,0
5539,0,0,1,1
5540,1,0,0,0
5541,0,1,0,0
5542,1,1,0,1
5543,1,0,0,0
5544,1,1,0,1
5545,1,0,0,0
5546,1,0,1,0
5547,1,1,1,1
5548,1,0,1,1
5549,1,1,0,0
5550,1,0,0,0
5551,0,0,1,0
5552,0,1,1,1
5553,1,0,1,1
5554,0,0,1,0
5555,1,0,0,0
5556,1,1,1,1
5557,0,0,0,0
5558,1,0,0,0
5559,1,0,0,1
5560,0,1,1,1
5561,0,1,1,1
5562,1,1,1,1
5563,0,1,0,0
5564,0,1,0,0
5565,1,0,1,0
5566,0,1,0,0
5567,0,1,1,1
5568,1,0,0,0
5569,0,1,0,0
5570,0,0,0,0
5571,1,1,0,1
5572,1,0,0,1
5573,1,0,0,1
5574,0,1,0,0
5575,1,1,1,1
5576,1,0,0,0
5577,0,0,0,0
5578,1,0,1,0
5579,1,0,1,0
5580,1,0,1,0
5581,1,0,1,0
5582,0,0,0,0
5583,1,1,0,1
5584,1,0,1,1
5585,0,1,0,0
5586,1,1,1,1
5587,0,0,0,0
5588,0,0,0,0
5589,0,1,0,0
5590,1,0,0,0
5591,0,0,0,0
5592,0,1,1,0
5593,0,1,0,0
5594,1,1,0,1
5595,1,0,0,1
5596,1,0,0,1
5597,1,1,0,1
5598,1,0,1,0
5599,1,1,0,0
5600,1,0,1,0
5601,0,1,0,0
5602,0,0,0,0
5603,0,1,1,0
5604,0,0,0,0
5605,1,0,0,0
5606,0,1,1,0
5607,0,0,0,1
5608,0,0,1,0
5609,0,1,1,0
5610,1,0,1,0
5611,1,0,0,0
5612,1,0,0,0
5613,0,1,1,0
5614,1,1,0,1
5615,0,1,1,1
5616,1,1,0,1
5617,1,1,1,1
5618,1,0,0,0
5619,1,0,1,0
5620,1,1,0,1
5621,0,0,1,0
5622,1,0,0,0
5623,0,0,1,0
5624,0,0,0,0
5625,0,1,0,0
5626,0,1,1,1
5627,0,0,0,0
5628,1,0,0,0
5629,1,1,0,0
5630,1,0,0,0
5631,1,0,1,0
5632,0,0,0,0
5633,1,1,0,0
5634,1,1,1,1
5635,0,0,0,0
5636,0,0,1,0
5637,1,0,0,0
5638,1,0,1,0
5639,0,0,0,0
5640,1,0,1,1
5641,1,1,1,1
5642,1,1,1,1
5643,1,0,0,1
5644,0,1,1,1
5645,0,0,0,0
5646,0,0,1,0
5647,1,1,1,1
5648,1,1,1,1
5649,1,0,0,1
5650,1,0,0,0
5651,1,1,1,1
5652,0,1,1,1
5653,1,0,1,0
5654,1,0,1,1
5655,0,0,1,0
5656,1,1,1,1
5657,0,0,1,0
5658,0,1,1,1
5659,0,0,0,0
5660,0,1,1,1
5661,0,1,0,0
5662,1,1,1,1
5663,0,1,0,0
5664,0,0,0,0
5665,1,1,1,0
5666,1,1,0,0
5667,0,1,0,0
5668,1,0,1,0
5669,1,0,1,0
5670,0,0,1,0
5671,0,0,0,1
5672,1,0,1,0
5673,0,0,0,0
5674,0,1,1,1
5675,1,1,1,1
5676,0,1,0,0
5677,0,0,0,0
5678,0,1,0,0
5679,0,1,1,1
5680,0,0,1,1
5681,1,1,1,1
5682,1,0,0,0
5683,0,1,0,0
5684,1,0,0,0
5685,0,0,0,0
5686,0,0,1,0
5687,0,1,0,0
5688,0,1,0,0
5689,0,0,1,0
5690,1,0,1,0
5691,1,1,0,1
5692,0,1,0,0
5693,1,0,0,0
5694,0,1,0,0
5695,1,1,0,1
5696,0,1,0,0
5697,1,0,1,1
5698,0,0,1,0
5699,0,1,1,0
5700,1,0,1,0
5701,1,1,0,0
5702,0,1,0,0
5703,1,0,0,0
5704,0,0,0,0
5705,1,0,1,0
5706,1,1,0,0
5707,0,1,0,0
5708,1,0,0,0
5709,1,0,0,0
5710,0,0,1,0
5711,1,1,0,1
5712,0,1,1,1
5713,0,1,0,0
5714,0,0,0,0
5715,0,0,0,1
5716,0,1,1,0
5717,1,0,0,1
5718,0,0,0,0
5719,0,0,0,0
5720,1,0,1,0
5721,1,1,1,1
5722,1,0,0,0
5723,0,1,1,0
5724,0,1,0,0
5725,0,0,0,1
5726,1,1,1,1
5727,0,1,0,0
5728,1,0,0,1
5729,0,1,1,0
5730,1,1,1,1
5731,0,1,1,0
5732,0,1,1,1
5733,0,1,0,0
5734,1,1,0,1
5735,1,1,0,1
5736,0,1,0,0
5737,0,0,0,0
5738,0,0,0,1
5739,1,0,0,1
5740,0,1,0,0
5741,0,1,1,0
5742,0,1,0,0
5743,0,0,0,0
5744,1,0,0,0
5745,1,0,0,0
5746,0,1,0,0
5747,0,0,1,0
5748,1,0,1,1
5749,1,1,1,1
5750,0,0,0,0
5751,1,1,0,0
5752,1,0,0,0
5753,0,1,0,0
5754,1,1,1,1
5755,1,1,1,1
5756,0,1,0,0
5757,0,1,0,0
5758,1,0,1,0
5759,0,1,1,0
5760,1,1,1,1
5761,0,1,1,1
5762,1,1,1,1
5763,0,0,1,0
5764,1,1,1,1
5765,1,0,0,0
5766,1,1,0,1
5767,0,1,1,0
5768,0,0,0,0
5769,1,0,1,0
5770,1,0,0,1
5771,0,1,1,1
5772,0,0,0,0
5773,0,1,1,1
5774,0,0,0,0
5775,0,0,0,0
5776,0,1,1,0
5777,1,0,1,0
5778,0,0,1,0
5779,1,1,0,1
5780,0,1,0,0
5781,0,1,0,0
5782,1,0,0,1
5783,1,0,1,1
5784,0,0,1,0
5785,1,0,0,0
5786,1,0,1,1
5787,1,1,1,1
5788,1,0,1,0
5789,0,1,1,1
5790,1,0,0,0
5791,0,1,1,1
5792,0,0,1,0
5793,0,0,1,0
5794,0,1,0,0
5795,1,0,1,0
5796,1,1,0,1
5797,0,0,0,0
5798,0,0,1,0
5799,0,1,1,1
5800,0,0,0,0
5801,1,1,0,1
5802,0,0,0,0
5803,1,0,0,1
5804,0,0,1,0
5805,0,0,0,0
5806,0,0,1,0
5807,0,0,1,0
5808,1,0,0,0
5809,1,1,1,1
5810,1,0,0,0
5811,0,0,0,0
5812,0,0,0,0
5813,1,1,1,1
5814,1,1,1,1
5815,0,0,0,0
5816,0,0,1,0
5817,1,0,1,0
5818,0,1,1,1
5819,0,0,1,0
5820,1,1,1,1
5821,0,0,0,0
5822,1,1,1,1
5823,0,1,1,0
5824,1,0,0,0
5825,0,0,1,0
5826,1,0,1,0
5827,1,0,1,0
5828,1,0,0,1
5829,1,0,1,0
5830,0,0,1,0
5831,0,1,0,0
5832,1,0,0,0
5833,0,0,1,0
5834,0,1,0,0
5835,0,0,0,0
5836,0,0,0,0
5837,0,0,1,0
5838,1,0,1,0
5839,1,1,0,1
5840,1,1,0,1
5841,1,0,0,1
5842,0,0,0,0
5843,0,1,1,1
5844,1,0,0,0
5845,0,1,1,0
5846,0,1,0,0
5847,1,1,1,1
5848,0,0,1,0
5849,1,0,0,0
5850,1,0,1,1
5851,0,1,1,1
5852,0,0,1,0
5853,1,0,0,1
5854,1,1,1,0
5855,0,0,1,0
5856,1,0,0,0
5857,1,0,0,0
5858,1,1,1,1
5859,0,0,1,0
5860,1,1,0,1
5861,0,1,0,0
5862,1,1,1,1
5863,0,0,1,0
5864,1,0,0,0
5865,0,0,0,0
5866,0,1,1,1
5867,0,1,1,0
5868,1,0,0,0
5869,1,1,1,1
5870,1,0,1,0
5871,0,0,1,0
5872,1,0,1,0
5873,0,0,0,1
5874,1,0,0,0
5875,0,0,1,1
5876,0,0,1,0
5877,0,1,1,0
5878,1,0,1,0
5879,1,1,0,0
5880,1,1,1,1
5881,0,0,1,0
5882,0,1,0,0
5883,1,1,0,1
5884,1,1,1,1
5885,1,0,0,0
5886,0,0,0,1
5887,0,0,1,0
5888,0,0,1,0
5889,0,0,0,0
5890,0,1,1,1
5891,1,1,0,0
5892,0,0,0,0
5893,0,1,0,0
5894,0,1,1,0
5895,0,1,1,1
5896,0,1,0,0
5897,1,0,0,0
5898,0,0,1,0
5899,0,0,0,0
5900,0,1,0,0
5901,1,1,1,1
5902,1,0,1,1
5903,1,0,1,0
5904,0,1,1,0
5905,1,0,0,0
5906,0,0,1,0
5907,0,1,1,0
5908,1,1,0,1
5909,0,0,0,0
5910,0,1,0,0
5911,0,0,1,0
5912,1,1,0,0
5913,0,1,1,0
5914,0,0,0,1
5915,1,1,1,1
5916,0,0,0,0
5917,0,1,1,1
5918,1,0,1,0
5919,0,1,0,0
5920,0,1,0,0
5921,0,0,1,0
5922,0,1,0,0
5923,0,0,1,0
5924,1,1,1,1
5925,1,1,1,1
5926,1,0,0,0
5927,1,1,1,1
5928,0,1,1,1
5929,0,0,1,1
5930,0,1,1,1
5931,0,0,0,0
5932,0,0,0,0
5933,1,0,1,0
5934,1,1,0,1
5935,0,1,0,1
5936,0,0,1,0
5937,0,1,0,0
5938,1,0,0,1
5939,0,1,0,1
5940,0,0,0,0
5941,0,0,0,0
5942,1,1,0,1
5943,0,0,1,0
5944,1,0,0,0
5945,1,1,1,1
5946,1,0,1,1
5947,1,0,1,0
5948,1,1,0,1
5949,1,0,0,1
5950,0,0,1,0
5951,0,0,1,0
5952,0,0,1,0
5953,1,0,0,0
5954,0,0,0,0
5955,1,0,0,0
5956,1,0,1,0
5957,1,1,0,1
5958,0,0,0,0
5959,1,0,1,0
5960,1,1,0,1
5961,0,0,1,0
5962,0,0,0,0
5963,1,0,1,0
5964,1,0,0,0
5965,0,0,1,0
5966,0,0,0,0
5967,0,1,1,0
5968,1,1,1,1
5969,0,1,0,0
5970,0,1,0,0
5971,0,1,1,0
5972,1,0,0,0
5973,0,0,1,0
5974,0,0,1,0
5975,0,0,0,0
5976,0,0,0,0
5977,0,1,0,0
5978,1,1,1,1
5979,1,0,1,1
5980,1,0,0,1
5981,0,0,1,0
5982,1,1,1,1
5983,1,1,0,1
5984,1,0,1,0
5985,0,1,1,0
5986,0,0,1,1
5987,1,1,0,0
5988,1,1,0,1
5989,0,0,1,0
5990,0,1,0,0
5991,1,1,1,1
5992,0,0,0,1
5993,1,1,1,1
5994,0,0,1,1
5995,1,1,1,1
5996,1,0,1,1
5997,0,0,0,0
5998,1,1,1,1
5999,1,1,1,1
6000,1,0,0,0
6001,0,1,0,0
6002,0,1,1,1
6003,0,1,1,0
6004,1,0,0,1
6005,0,0,1,0
6006,1,0,1,0
6007,1,1,1,1
6008,0,1,1,1
6009,0,0,1,1
6010,1,0,1,1
6011,1,1,1,1
6012,0,1,1,1
6013,0,1,1,0
6014,0,1,0,1
6015,1,0,0,1
6016,1,1,0,1
6017,1,1,1,1
6018,1,0,1,0
6019,1,0,1,1
6020,0,1,0,0
6021,0,0,0,0
6022,1,1,1,1
6023,1,1,0,1
6024,0,0,0,0
6025,0,0,1,0
6026,0,1,1,0
6027,0,0,0,0
6028,1,1,1,1
6029,0,1,0,0
6030,1,1,0,1
6031,0,0,0,0
6032,0,1,1,0
6033,0,1,0,0
6034,1,1,0,1
6035,1,0,1,1
6036,0,1,1,1
6037,1,1,0,1
6038,1,1,1,1
6039,0,0,1,0
6040,0,1,0,0
6041,1,1,1,1
6042,1,0,0,0
6043,1,0,1,0
6044,0,1,1,0
6045,0,1,0,0
6046,1,1,0,1
6047,0,0,1,0
6048,0,0,1,0
6049,1,1,1,0
6050,1,0,0,1
6051,0,1,1,1
6052,0,1,0,0
6053,1,0,1,0
6054,0,1,1,1
6055,0,0,1,0
6056,1,0,1,0
6057,1,1,1,0
6058,0,0,0,0
6059,0,1,0,0
6060,0,0,0,0
6061,1,1,1,1
6062,0,1,0,0
6063,0,1,0,0
6064,1,0,1,0
6065,1,1,1,1
6066,0,0,0,0
6067,1,0,0,0
6068,1,0,0,0
6069,0,0,0,0
6070,1,0,0,0
6071,1,1,0,1
6072,0,0,0,0
6073,1,1,1,1
6074,0,1,0,1
6075,0,0,1,0
6076,1,1,1,1
6077,1,1,1,1
6078,1,0,0,0
6079,0,1,0,1
6080,1,0,1,0
6081,0,0,0,0
6082,1,0,0,0
6083,1,1,1,1
6084,1,1,0,0
6085,0,1,1,1
6086,1,1,1,1
6087,1,0,1,0
6088,0,0,1,0
6089,0,1,0,0
6090,1,0,1,0
6091,1,1,0,1
6092,1,0,0,1
6093,0,0,0,0
6094,0,0,0,0
6095,0,0,1,0
6096,0,0,1,1
6097,1,1,1,1
6098,0,1,1,1
6099,0,0,1,0
6100,0,1,0,0
6101,1,0,1,0
6102,1,0,0,1
6103,0,0,0,0
6104,0,0,1,0
6105,1,1,0,1
6106,1,0,0,1
6107,1,1,1,1
6108,1,0,1,0
6109,1,0,1,1
6110,1,1,0,1
6111,1,0,1,0
6112,1,0,1,1
6113,0,1,0,0
6114,0,1,1,1
6115,0,1,0,1
6116,0,0,0,0
6117,0,0,1,0
6118,0,1,0,0
6119,1,1,0,1
6120,1,0,1,0
6121,0,0,1,0
6122,0,1,1,1
6123,1,1,0,1
6124,1,1,0,1
6125,1,1,1,1
6126,0,0,1,0
6127,1,0,1,0
6128,0,0,0,0
6129,0,0,1,0
6130,1,1,0,1
6131,1,0,1,0
6132,0,1,0,1
6133,1,0,0,0
6134,1,0,1,0
6135,0,0,0,0
6136,1,1,0,1
6137,0,0,1,0
6138,0,1,1,1
6139,1,1,0,1
6140,0,0,0,1
6141,0,1,0,0
6142,1,0,1,1
6143,1,1,0,1
6144,1,0,0,0
6145,0,1,1,1
6146,0,1,1,1
6147,1,0,1,0
6148,0,0,1,0
6149,1,0,1,0
6150,1,0,0,1
6151,0,1,0,0
6152,1,1,0,0
6153,0,1,1,1
6154,0,1,1,1
6155,1,0,1,1
6156,0,1,0,0
6157,1,0,1,0
6158,0,1,1,0
6159,0,0,1,0
6160,0,0,0,1
6161,1,0,1,1
6162,0,0,1,1
6163,1,0,0,0
6164,0,1,1,1
6165,0,0,1,0
6166,1,1,1,1
6167,1,1,0,1
6168,1,0,1,1
6169,1,1,1,1
6170,1,1,0,1
6171,0,1,0,0
6172,0,0,1,0
6173,1,0,0,1
6174,0,0,1,0
6175,0,0,0,0
6176,0,1,1,0
6177,1,1,1,1
6178,0,1,1,0
6179,0,1,0,0
6180,0,1,0,0
6181,1,1,1,1
6182,0,0,1,0
6183,0,1,1,1
6184,1,1,1,1
6185,1,1,0,1
6186,0,0,0,0
6187,0,1,1,1
6188,1,1,0,1
6189,1,0,0,0
6190,1,1,0,0
6191,1,0,1,0
6192,1,0,1,0
6193,1,1,0,1
6194,1,1,0,1
6195,0,0,1,0
6196,1,1,1,1
6197,1,1,1,1
6198,0,0,0,0
6199,1,0,0,0
6200,1,1,0,1
6201,0,0,1,1
6202,1,1,1,1
6203,0,1,1,0
6204,0,1,1,1
6205,0,1,1,1
6206,0,0,0,1
6207,1,1,0,1
6208,0,0,0,0
6209,0,1,1,1
6210,1,1,0,1
6211,0,0,1,0
6212,0,1,0,0
6213,0,0,0,0
6214,0,0,1,0
6215,1,1,0,1
6216,0,1,0,0
6217,1,1,0,1
6218,1,1,0,0
6219,0,0,0,0
6220,0,1,0,0
6221,0,1,0,0
6222,0,1,1,0
6223,1,1,0,0
6224,1,1,1,1
6225,1,0,0,1
6226,0,1,1,0
6227,1,0,1,0
6228,0,1,0,0
6229,0,1,1,1
6230,0,1,1,1
6231,0,0,0,0
6232,0,1,1,1
6233,1,0,0,0
6234,1,0,1,0
6235,0,1,1,0
6236,1,0,1,1
6237,0,1,1,1
6238,0,1,0,1
6239,0,0,0,0
6240,1,1,0,1
6241,0,1,0,0
6242,0,0,0,0
6243,1,0,1,1
6244,1,0,0,0
6245,1,0,1,0
6246,0,0,0,0
6247,0,0,0,0
6248,1,1,0,1
6249,0,0,0,0
6250,1,0,1,1
6251,1,1,0,1
6252,0,1,1,1
6253,0,0,1,0
6254,1,0,0,0
6255,1,1,1,1
6256,1,0,1,1
6257,1,0,0,0
6258,0,1,1,1
6259,1,0,0,0
6260,1,1,0,0
6261,1,0,1,1
6262,0,1,1,1
6263,0,1,1,0
6264,1,1,1,1
6265,0,0,1,0
6266,0,1,1,1
6267,0,0,1,1
6268,1,1,0,1
6269,1,1,0,0
6270,0,1,0,0
6271,1,0,1,0
6272,1,0,1,1
6273,0,1,1,1
6274,0,0,0,0
6275,1,0,0,0
6276,0,0,0,1
6277,1,1,1,1
6278,1,0,0,0
6279,0,1,0,0
6280,1,1,1,1
6281,1,1,0,1
6282,0,0,0,0
6283,0,1,0,0
6284,0,0,1,0
6285,1,0,0,1
6286,0,1,1,0
6287,0,1,1,0
6288,0,1,0,0
6289,0,0,0,1
6290,1,0,1,1
6291,1,1,1,0
6292,0,1,1,1
6293,1,0,1,0
6294,0,0,1,0
6295,0,1,0,0
6296,1,0,1,1
6297,1,0,0,0
6298,0,0,1,0
6299,0,0,0,0
6300,1,0,1,0
6301,0,0,0,0
6302,1,1,0,0
6303,0,0,1,0
6304,0,1,1,0
6305,1,1,0,1
6306,1,0,0,0
6307,1,1,0,1
6308,1,1,1,1
6309,1,1,1,1
6310,1,0,1,0
6311,1,1,1,1
6312,0,0,0,0
6313,0,1,1,0
6314,0,1,1,1
6315,1,1,1,1
6316,1,1,1,1
6317,1,0,1,1
6318,0,1,0,0
6319,1,1,1,1
6320,1,0,0,0
6321,0,0,1,0
6322,1,0,1,0
6323,0,1,1,1
6324,0,0,1,0
6325,1,0,0,0
6326,1,0,0,0
6327,1,0,1,0
6328,0,0,0,0
6329,0,0,0,0
6330,0,1,1,0
6331,1,0,0,0
6332,1,1,0,1
6333,1,0,1,1
6334,1,0,1,0
6335,0,0,0,0
6336,0,1,1,1
6337,0,0,1,0
6338,0,0,1,1
6339,1,0,0,1
6340,1,0,1,0
6341,1,1,1,1
6342,0,1,0,0
6343,0,1,0,0
6344,1,1,0,1
6345,1,1,0,1
6346,0,0,0,0
6347,1,0,1,0
6348,0,0,0,0
6349,0,1,1,0
6350,0,0,0,0
6351,1,1,1,1
6352,1,0,1,0
6353,0,1,0,0
6354,1,0,0,1
6355,0,0,0,0
6356,0,0,0,0
6357,0,0,0,0
6358,0,1,0,0
6359,1,0,1,1
6360,0,0,1,0
6361,0,0,1,0
6362,1,1,1,1
6363,0,0,1,0
6364,0,0,0,0
6365,1,0,0,0
6366,1,0,1,0
6367,1,0,1,0
6368,0,1,0,0
6369,1,1,0,1
6370,1,1,0,1
6371,0,0,0,0
6372,0,1,1,0
6373,0,0,1,1
6374,0,0,0,1
6375,0,0,0,0
6376,1,0,1,0
6377,1,1,1,1
6378,1,1,1,1
6379,0,1,0,0
6380,0,0,1,0
6381,0,1,0,0
6382,1,1,0,1
6383,1,0,0,1
6384,0,1,1,1
6385,1,0,1,0
6386,0,1,0,0
6387,1,1,1,1
6388,1,1,0,1
6389,1,0,1,0
6390,0,1,0,0
6391,1,1,0,1
6392,1,1,1,1
6393,0,1,1,0
6394,1,0,0,0
6395,0,0,1,0
6396,0,1,0,0
6397,0,1,0,0
6398,0,1,0,1
6399,0,0,0,0
6400,1,1,0,1
6401,0,1,0,0
6402,0,0,0,0
6403,0,0,0,1
6404,0,0,1,0
6405,1,1,1,1
6406,0,0,0,0
6407,1,0,0,0
6408,0,1,0,0
6409,1,0,1,0
6410,0,1,0,0
6411,0,1,0,0
6412,1,0,0,0
6413,0,1,1,0
6414,1,0,1,0
6415,0,0,1,1
6416,1,0,0,0
6417,0,1,0,1
6418,0,0,1,0
6419,1,1,0,1
6420,0,1,1,1
6421,0,1,1,0
6422,0,0,0,0
6423,0,1,0,0
6424,0,1,0,0
6425,0,0,0,0
6426,1,0,1,0
6427,1,1,1,1
6428,1,1,1,1
6429,0,0,1,0
6430,1,1,1,1
6431,0,1,1,0
6432,0,1,0,0
6433,0,1,1,1
